frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,omp_threads,polish_input_points,target_prep_ms,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
1319,1566536066447122403,192.00,264.00,329,188020,14809,194.16,256.76,-166.90,0.7994,0,2.0232,0.7532,0.9949,10000,727,10,1.061,564.5,441.8,gicp_d4_i120_p1000,16,1000,88.1,4214.0,0.9948,0.2469,2.079,0.971,2.062
1319,1566536066447122403,192.00,264.00,329,188020,14809,194.16,256.76,-166.90,0.7994,0,2.0232,0.7532,0.9949,10000,727,10,1.061,564.5,441.8,ndt_r3_i120,16,14809,8.4,3668.6,0.9951,0.2464,2.057,0.790,1.029
1319,1566536066447122403,192.00,264.00,329,188020,14809,194.16,256.76,-166.90,0.7994,0,2.0232,0.7532,0.9949,10000,727,10,1.061,564.5,441.8,ndt_r3_i120_p5000,16,5000,7.3,3274.4,0.9951,0.2464,2.050,0.770,1.026
1319,1566536066447122403,192.00,264.00,329,188020,14809,194.16,256.76,-166.90,0.7994,0,2.0232,0.7532,0.9949,10000,727,10,1.061,564.5,441.8,ndt_r3_i120_p2000,16,2000,7.0,2919.7,0.9951,0.2465,2.069,0.775,1.049
1319,1566536066447122403,192.00,264.00,329,188020,14809,194.16,256.76,-166.90,0.7994,0,2.0232,0.7532,0.9949,10000,727,10,1.061,564.5,441.8,ndt_r3_i120_p1000,16,1000,7.0,3033.2,0.9951,0.2466,2.066,0.762,2.061
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,icp_d4_i120,1,11114,0.0,9248.2,0.9950,0.2507,0.548,0.812,0.548
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,icp_d4_i120_p5000,1,5000,0.0,4025.6,0.9951,0.2508,0.628,0.753,0.557
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,icp_d4_i120_p2000,1,2000,0.0,1622.0,0.9951,0.2501,0.675,0.827,0.580
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,icp_d4_i120_p1000,1,1000,0.0,966.7,0.9951,0.2502,0.658,0.874,0.605
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,gicp_d4_i120,16,11114,70.5,7352.7,0.9950,0.2521,0.624,0.791,0.623
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,gicp_d4_i120_p5000,16,5000,76.9,8431.8,0.9950,0.2516,0.654,0.716,0.654
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,gicp_d4_i120_p2000,16,2000,83.5,12971.2,0.9950,0.2522,0.630,0.674,0.630
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,gicp_d4_i120_p1000,16,1000,77.6,4243.0,0.9951,0.2523,0.616,0.872,0.610
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,ndt_r3_i120,16,11114,6.7,3514.5,0.9951,0.2522,0.640,0.580,0.627
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,ndt_r3_i120_p5000,16,5000,5.7,2966.6,0.9951,0.2527,0.633,0.611,0.618
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,ndt_r3_i120_p2000,16,2000,6.0,2615.4,0.9950,0.2524,0.619,0.623,0.615
1465,1566536081049606321,312.00,288.00,350,158664,11114,307.15,282.23,129.23,0.9873,1,0.6249,0.7910,0.9950,10000,1891,10,1.377,394.8,311.8,ndt_r3_i120_p1000,16,1000,8.9,2808.3,0.9950,0.2526,0.631,0.610,0.621
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,icp_d4_i120,1,8630,0.0,9706.0,0.9815,0.2466,0.820,0.472,0.820
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,icp_d4_i120_p5000,1,5000,0.0,4571.8,0.9810,0.2474,0.913,0.447,0.913
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,icp_d4_i120_p2000,1,2000,0.0,2121.2,0.9809,0.2479,0.866,0.602,0.866
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,icp_d4_i120_p1000,1,1000,0.0,792.9,0.9811,0.2476,0.848,0.590,0.848
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,gicp_d4_i120,16,8630,96.0,16478.7,0.9815,0.2453,0.779,0.388,0.779
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,gicp_d4_i120_p5000,16,5000,103.4,17116.6,0.9815,0.2449,0.770,0.384,0.770
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,gicp_d4_i120_p2000,16,2000,97.5,17757.0,0.9817,0.2433,0.592,0.600,0.592
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,gicp_d4_i120_p1000,16,1000,110.8,17315.3,0.9811,0.2441,0.650,0.033,0.650
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,ndt_r3_i120,16,8630,9.7,3237.3,0.9816,0.2467,0.720,0.487,0.720
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,ndt_r3_i120_p5000,16,5000,7.4,2742.7,0.9813,0.2469,0.759,0.479,0.759
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,ndt_r3_i120_p2000,16,2000,7.2,2044.9,0.9816,0.2464,0.725,0.480,0.725
1611,1566536095644964355,360.00,192.00,418,212491,8630,369.62,185.75,122.54,0.9761,1,0.7621,0.4141,0.9815,10000,3085,10,5.058,418.1,276.2,ndt_r3_i120_p1000,16,1000,7.1,1670.4,0.9818,0.2462,0.680,0.559,0.680
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,icp_d4_i120,1,9627,0.0,9815.3,0.9808,0.2475,0.577,0.129,0.577
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,icp_d4_i120_p5000,1,5000,0.0,5008.6,0.9808,0.2474,0.590,0.169,0.590
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,icp_d4_i120_p2000,1,2000,0.0,1476.0,0.9807,0.2470,0.584,0.239,0.584
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,icp_d4_i120_p1000,1,1000,0.0,958.8,0.9808,0.2468,0.578,0.264,0.578
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,gicp_d4_i120,16,9627,97.6,19622.2,0.9805,0.2485,0.611,0.191,0.611
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,gicp_d4_i120_p5000,16,5000,91.0,16511.0,0.9806,0.2485,0.631,0.167,0.631
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,gicp_d4_i120_p2000,16,2000,97.1,15010.4,0.9808,0.2496,0.488,0.282,0.488
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,gicp_d4_i120_p1000,16,1000,99.6,11681.9,0.9608,0.2490,1.239,1.736,1.239
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,ndt_r3_i120,16,9627,7.9,2818.7,0.9800,0.2482,0.673,0.442,0.673
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,ndt_r3_i120_p5000,16,5000,6.7,2441.1,0.9800,0.2482,0.678,0.419,0.678
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,ndt_r3_i120_p2000,16,2000,6.6,1709.0,0.9796,0.2484,0.729,0.317,0.729
1757,1566536110248473293,432.00,168.00,389,202322,9627,427.87,179.82,-144.43,0.9816,1,0.6342,0.1902,0.9805,10000,5591,10,3.715,483.2,313.3,ndt_r3_i120_p1000,16,1000,6.7,1519.4,0.9793,0.2487,0.746,0.200,0.746
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,icp_d4_i120,1,12208,0.0,11653.9,0.9835,0.2402,0.175,0.065,0.166
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,icp_d4_i120_p5000,1,5000,0.0,3741.6,0.9833,0.2400,0.155,0.068,0.127
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,icp_d4_i120_p2000,1,2000,0.0,1891.7,0.9835,0.2404,0.209,0.000,0.159
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,icp_d4_i120_p1000,1,1000,0.0,1023.6,0.9832,0.2400,0.148,0.000,0.130
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,gicp_d4_i120,16,12208,84.9,4845.2,0.9830,0.2405,0.214,0.216,0.214
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,gicp_d4_i120_p5000,16,5000,78.0,4687.9,0.9825,0.2403,0.185,0.293,0.185
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,gicp_d4_i120_p2000,16,2000,83.3,5825.9,0.9830,0.2402,0.255,0.219,0.255
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,gicp_d4_i120_p1000,16,1000,75.3,3696.3,0.9832,0.2399,0.246,0.207,0.224
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,ndt_r3_i120,16,12208,8.7,3779.6,0.9827,0.2416,0.249,0.354,0.188
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,ndt_r3_i120_p5000,16,5000,6.2,3436.9,0.9827,0.2415,0.251,0.344,0.206
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,ndt_r3_i120_p2000,16,2000,6.2,2754.7,0.9828,0.2413,0.263,0.324,0.164
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,366.7,366.1,ndt_r3_i120_p1000,16,1000,6.3,2196.7,0.9826,0.2413,0.234,0.322,0.168
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,icp_d4_i120,1,10030,0.0,10292.2,0.9812,0.2440,0.644,0.209,0.644
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,icp_d4_i120_p5000,1,5000,0.0,4755.1,0.9820,0.2446,0.928,0.374,0.638
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,icp_d4_i120_p2000,1,2000,0.0,2004.9,0.9813,0.2444,0.701,0.240,0.654
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,icp_d4_i120_p1000,1,1000,0.0,905.3,0.9815,0.2441,0.721,0.231,0.664
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,gicp_d4_i120,16,10030,77.4,9192.6,0.9816,0.2443,0.671,0.246,0.671
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,gicp_d4_i120_p5000,16,5000,79.1,10140.7,0.9818,0.2451,0.603,0.318,0.603
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,gicp_d4_i120_p2000,16,2000,82.5,7976.4,0.9823,0.2443,0.786,0.281,0.786
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,gicp_d4_i120_p1000,16,1000,82.2,11912.5,0.9816,0.2442,0.686,0.292,0.686
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,ndt_r3_i120,16,10030,10.0,3474.7,0.9823,0.2450,0.701,0.373,0.636
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,ndt_r3_i120_p5000,16,5000,6.4,2986.5,0.9820,0.2448,0.726,0.465,0.717
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,ndt_r3_i120_p2000,16,2000,6.3,2352.8,0.9823,0.2450,0.837,0.304,0.748
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,451.2,324.1,ndt_r3_i120_p1000,16,1000,6.5,2306.8,0.9820,0.2449,0.904,0.544,0.665
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,icp_d4_i120,1,7324,0.0,4259.8,0.9928,0.2465,1.514,0.132,1.501
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,icp_d4_i120_p5000,1,5000,0.0,2787.1,0.9926,0.2465,1.522,0.117,1.507
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,icp_d4_i120_p2000,1,2000,0.0,1306.5,0.9926,0.2465,1.498,0.136,1.486
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,icp_d4_i120_p1000,1,1000,0.0,685.9,0.9929,0.2452,1.551,0.000,0.843
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,gicp_d4_i120,16,7324,59.9,11072.4,0.9925,0.2441,1.535,0.142,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,gicp_d4_i120_p5000,16,5000,50.1,4964.1,0.9925,0.2445,1.534,0.142,1.534
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,gicp_d4_i120_p2000,16,2000,53.0,20162.1,0.9925,0.2448,1.520,0.136,1.520
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,gicp_d4_i120_p1000,16,1000,48.9,1401.2,0.9925,0.2454,1.517,0.126,1.517
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,ndt_r3_i120,16,7324,5.4,2579.3,0.9928,0.2427,1.554,0.134,1.545
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,ndt_r3_i120_p5000,16,5000,4.4,2557.5,0.9928,0.2427,1.550,0.124,1.540
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,ndt_r3_i120_p2000,16,2000,4.4,2272.2,0.9926,0.2437,1.547,0.192,1.542
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,183.0,220.2,ndt_r3_i120_p1000,16,1000,5.9,1532.2,0.9926,0.2438,1.561,0.227,1.552
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,icp_d4_i120,1,8878,0.0,11857.8,0.9875,0.2555,1.099,0.753,1.067
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,icp_d4_i120_p5000,1,5000,0.0,6227.4,0.9875,0.2555,1.106,0.796,1.016
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,icp_d4_i120_p2000,1,2000,0.0,2543.3,0.9876,0.2562,1.066,0.572,0.865
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,icp_d4_i120_p1000,1,1000,0.0,1223.3,0.9879,0.2557,1.093,0.783,0.981
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,gicp_d4_i120,16,8878,73.9,8011.2,0.9876,0.2557,1.062,0.652,1.062
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,gicp_d4_i120_p5000,16,5000,71.7,15028.9,0.9879,0.2555,0.994,0.627,0.994
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,gicp_d4_i120_p2000,16,2000,68.3,5337.8,0.9877,0.2567,1.094,0.710,1.094
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,gicp_d4_i120_p1000,16,1000,72.6,6412.6,0.9876,0.2557,1.092,0.711,1.091
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,ndt_r3_i120,16,8878,7.1,4229.3,0.9873,0.2582,1.099,0.562,1.060
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,ndt_r3_i120_p5000,16,5000,5.0,3305.5,0.9873,0.2582,1.095,0.540,1.063
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,ndt_r3_i120_p2000,16,2000,4.9,3302.4,0.9874,0.2579,1.059,0.525,1.059
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,294.2,254.2,ndt_r3_i120_p1000,16,1000,4.9,2458.3,0.9874,0.2579,1.034,0.492,1.034
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,icp_d4_i120,1,8611,0.0,8750.1,0.9223,0.2607,0.510,0.706,0.466
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,icp_d4_i120_p5000,1,5000,0.0,5329.1,0.9228,0.2618,0.609,0.637,0.486
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,icp_d4_i120_p2000,1,2000,0.0,2207.8,0.9229,0.2632,0.599,0.739,0.495
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,icp_d4_i120_p1000,1,1000,0.0,912.0,0.9224,0.2608,0.517,0.702,0.472
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,gicp_d4_i120,16,8611,62.0,8742.2,0.9207,0.2709,0.484,0.778,0.484
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,gicp_d4_i120_p5000,16,5000,62.1,14912.0,0.9213,0.2712,0.572,0.716,0.572
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,gicp_d4_i120_p2000,16,2000,59.3,18585.1,0.9192,0.2651,0.782,0.705,0.781
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,gicp_d4_i120_p1000,16,1000,57.7,11519.5,0.9210,0.2618,0.482,1.085,0.482
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,ndt_r3_i120,16,8611,6.4,3303.7,0.9178,0.2722,0.519,0.543,0.517
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,ndt_r3_i120_p5000,16,5000,4.7,3022.7,0.9177,0.2721,0.514,0.562,0.506
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,ndt_r3_i120_p2000,16,2000,4.2,2818.7,0.9181,0.2725,0.512,0.542,0.508
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,232.7,234.4,ndt_r3_i120_p1000,16,1000,4.2,2326.3,0.9181,0.2719,0.532,0.582,0.532
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,380.5,245.3,icp_d4_i120,1,8781,0.0,12169.2,0.9921,0.2441,0.178,0.582,0.178
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,380.5,245.3,icp_d4_i120_p5000,1,5000,0.0,6380.4,0.9923,0.2441,0.166,0.605,0.166
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,380.5,245.3,icp_d4_i120_p2000,1,2000,0.0,2750.2,0.9920,0.2447,0.153,0.630,0.153
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,380.5,245.3,icp_d4_i120_p1000,1,1000,0.0,1123.5,0.9919,0.2444,0.154,0.617,0.154
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,380.5,245.3,gicp_d4_i120,16,8781,98.9,15147.4,0.9921,0.2462,0.678,0.392,0.216
