frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
5334,1566536467939217067,360.00,192.00,418,212491,8573,370.43,184.73,121.95,0.9659,0,0.8994,0.2802,0.9717,10000,3136,10,8.988,405.3,279.3,ndt_r3_i240,3012.7,0.9720,0.2479,0.811,0.298,0.811
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,545.5,344.9,icp_d4_i240,13941.7,0.6989,0.2504,43.598,26.404,7.193
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,545.5,344.9,gicp_d4_i240,25993.4,0.9731,0.2410,0.506,1.667,0.506
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,545.5,344.9,ndt_r3_i240,3644.9,0.9732,0.2472,0.620,0.854,0.620
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,256.6,177.9,icp_d4_i240,4101.0,0.9704,0.2463,0.432,0.080,0.408
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,256.6,177.9,gicp_d4_i240,11346.1,0.9704,0.2465,0.452,0.144,0.452
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,256.6,177.9,ndt_r3_i240,1935.9,0.9702,0.2521,0.467,0.519,0.467
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.4,175.1,icp_d4_i240,8439.9,0.9737,0.2428,0.337,0.323,0.337
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.4,175.1,gicp_d4_i240,21291.0,0.9731,0.2423,0.337,0.345,0.337
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.4,175.1,ndt_r3_i240,2572.1,0.9738,0.2422,0.397,0.545,0.397
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,317.4,218.1,icp_d4_i240,8786.5,0.9820,0.2431,0.406,1.445,0.319
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,317.4,218.1,gicp_d4_i240,13444.3,0.9798,0.2495,0.286,0.884,0.286
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,317.4,218.1,ndt_r3_i240,3250.4,0.9807,0.2467,0.173,1.405,0.167
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,440.6,306.3,icp_d4_i240,11042.7,0.9938,0.2453,1.174,0.344,1.149
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,440.6,306.3,gicp_d4_i240,14188.3,0.9931,0.2454,1.179,0.491,1.179
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,440.6,306.3,ndt_r3_i240,2815.5,0.9932,0.2444,1.215,0.776,1.197
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,507.9,330.2,icp_d4_i240,9015.0,0.9886,0.2430,0.204,1.778,0.181
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,507.9,330.2,gicp_d4_i240,9175.4,0.9879,0.2440,0.177,1.863,0.177
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,507.9,330.2,ndt_r3_i240,3402.7,0.9890,0.2453,0.292,1.872,0.291
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,576.0,384.4,icp_d4_i240,13244.1,0.9878,0.2500,1.140,0.927,1.135
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,576.0,384.4,gicp_d4_i240,13492.9,0.9876,0.2528,1.168,0.977,1.167
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,576.0,384.4,ndt_r3_i240,2764.8,0.9873,0.2515,1.094,0.943,1.094
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,700.0,387.1,icp_d4_i240,18207.3,0.9794,0.2472,1.227,0.463,1.227
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,700.0,387.1,gicp_d4_i240,19622.3,0.9778,0.2496,1.257,0.456,1.256
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,700.0,387.1,ndt_r3_i240,4840.6,0.9787,0.2508,1.134,0.553,1.126
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,844.6,454.2,icp_d4_i240,26215.9,0.9787,0.2386,1.067,1.140,1.067
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,844.6,454.2,gicp_d4_i240,33128.6,0.9781,0.2378,1.184,0.812,0.937
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,844.6,454.2,ndt_r3_i240,4395.6,0.9781,0.2385,1.111,1.027,1.103
