frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,omp_threads,polish_input_points,target_prep_ms,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
3947,1566536329244945631,-192.00,264.00,958,326376,12645,-186.45,252.33,-51.58,0.9838,0,0.1209,0.6814,0.9842,10000,2532,10,5.448,763.4,448.7,none,0,12645,0.0,7.4,0.6760,0.2494,8.177,10.823,5.448
3947,1566536329244945631,-192.00,264.00,958,326376,12645,-186.45,252.33,-51.58,0.9838,0,0.1209,0.6814,0.9842,10000,2532,10,5.448,763.4,448.7,gicp_plugin,16,12645,0.0,5712.4,0.9829,0.2499,0.119,0.629,0.119
3947,1566536329244945631,-192.00,264.00,958,326376,12645,-186.45,252.33,-51.58,0.9838,0,0.1209,0.6814,0.9842,10000,2532,10,5.448,763.4,448.7,gicp_d4_i60,16,12645,171.7,10380.1,0.9840,0.2432,0.116,0.684,0.116
3947,1566536329244945631,-192.00,264.00,958,326376,12645,-186.45,252.33,-51.58,0.9838,0,0.1209,0.6814,0.9842,10000,2532,10,5.448,763.4,448.7,ndt_r3_i120,16,12645,15.4,4733.7,0.9845,0.2409,0.387,0.512,0.283
4020,1566536336546086036,-168.00,288.00,1187,339231,11657,-167.32,276.77,-147.80,0.9850,1,0.1465,0.1969,0.9852,10000,5277,10,8.817,853.8,428.3,none,0,11657,0.0,6.6,0.7041,0.2505,23.740,34.082,8.817
4020,1566536336546086036,-168.00,288.00,1187,339231,11657,-167.32,276.77,-147.80,0.9850,1,0.1465,0.1969,0.9852,10000,5277,10,8.817,853.8,428.3,gicp_plugin,16,11657,0.0,5395.0,0.7352,0.2417,21.010,3.923,9.172
4020,1566536336546086036,-168.00,288.00,1187,339231,11657,-167.32,276.77,-147.80,0.9850,1,0.1465,0.1969,0.9852,10000,5277,10,8.817,853.8,428.3,gicp_d4_i60,16,11657,178.9,10941.6,0.7620,0.2427,19.305,4.068,11.149
4020,1566536336546086036,-168.00,288.00,1187,339231,11657,-167.32,276.77,-147.80,0.9850,1,0.1465,0.1969,0.9852,10000,5277,10,8.817,853.8,428.3,ndt_r3_i120,16,11657,12.3,2916.6,0.7824,0.2544,19.537,5.442,8.101
4093,1566536343839592111,-120.00,312.00,1075,323752,11967,-124.24,304.08,-148.18,0.9536,1,0.1414,0.2661,0.9539,10000,4643,10,9.679,823.5,451.1,none,0,11967,0.0,8.4,0.6637,0.2476,9.679,3.493,9.679
4093,1566536343839592111,-120.00,312.00,1075,323752,11967,-124.24,304.08,-148.18,0.9536,1,0.1414,0.2661,0.9539,10000,4643,10,9.679,823.5,451.1,gicp_plugin,16,11967,0.0,5650.8,0.7157,0.2428,9.971,10.506,9.246
4093,1566536343839592111,-120.00,312.00,1075,323752,11967,-124.24,304.08,-148.18,0.9536,1,0.1414,0.2661,0.9539,10000,4643,10,9.679,823.5,451.1,gicp_d4_i60,16,11967,175.7,10951.6,0.9523,0.2415,0.755,0.379,0.755
4093,1566536343839592111,-120.00,312.00,1075,323752,11967,-124.24,304.08,-148.18,0.9536,1,0.1414,0.2661,0.9539,10000,4643,10,9.679,823.5,451.1,ndt_r3_i120,16,11967,14.7,4046.4,0.9534,0.2442,0.569,0.243,0.569
4166,1566536351147692662,-96.00,336.00,996,299546,11399,-87.11,327.27,-147.76,0.9438,0,0.9355,0.4367,0.9464,10000,3605,10,1.842,617.8,392.4,none,0,11399,0.0,8.3,0.7842,0.2492,1.842,5.655,1.842
4166,1566536351147692662,-96.00,336.00,996,299546,11399,-87.11,327.27,-147.76,0.9438,0,0.9355,0.4367,0.9464,10000,3605,10,1.842,617.8,392.4,gicp_plugin,16,11399,0.0,5889.2,0.9475,0.2429,0.999,0.619,0.124
4166,1566536351147692662,-96.00,336.00,996,299546,11399,-87.11,327.27,-147.76,0.9438,0,0.9355,0.4367,0.9464,10000,3605,10,1.842,617.8,392.4,gicp_d4_i60,16,11399,140.7,8943.0,0.9470,0.2435,1.039,0.615,0.815
4166,1566536351147692662,-96.00,336.00,996,299546,11399,-87.11,327.27,-147.76,0.9438,0,0.9355,0.4367,0.9464,10000,3605,10,1.842,617.8,392.4,ndt_r3_i120,16,11399,11.7,4778.5,0.9452,0.2419,0.506,0.415,0.390
4239,1566536358440171103,-48.00,336.00,927,293722,12442,-59.00,341.56,-170.63,0.9871,0,0.3436,0.3600,0.9877,10000,2192,10,1.744,614.3,441.1,none,0,12442,0.0,7.5,0.6955,0.2549,2.547,3.443,1.744
4239,1566536358440171103,-48.00,336.00,927,293722,12442,-59.00,341.56,-170.63,0.9871,0,0.3436,0.3600,0.9877,10000,2192,10,1.744,614.3,441.1,gicp_plugin,16,12442,0.0,5427.7,0.9879,0.2477,0.349,0.269,0.321
4239,1566536358440171103,-48.00,336.00,927,293722,12442,-59.00,341.56,-170.63,0.9871,0,0.3436,0.3600,0.9877,10000,2192,10,1.744,614.3,441.1,gicp_d4_i60,16,12442,137.8,8540.1,0.9876,0.2476,0.268,0.168,0.229
4239,1566536358440171103,-48.00,336.00,927,293722,12442,-59.00,341.56,-170.63,0.9871,0,0.3436,0.3600,0.9877,10000,2192,10,1.744,614.3,441.1,ndt_r3_i120,16,12442,11.3,4772.2,0.9879,0.2454,0.078,0.396,0.072
4312,1566536365743982262,-24.00,336.00,754,246687,11425,-31.71,329.47,137.74,0.9136,1,0.2487,0.3524,0.9161,10000,1562,10,2.464,583.6,398.4,none,0,11425,0.0,8.3,0.5411,0.2502,2.464,8.591,2.464
4312,1566536365743982262,-24.00,336.00,754,246687,11425,-31.71,329.47,137.74,0.9136,1,0.2487,0.3524,0.9161,10000,1562,10,2.464,583.6,398.4,gicp_plugin,16,11425,0.0,4897.0,0.9165,0.2425,0.315,0.390,0.265
4312,1566536365743982262,-24.00,336.00,754,246687,11425,-31.71,329.47,137.74,0.9136,1,0.2487,0.3524,0.9161,10000,1562,10,2.464,583.6,398.4,gicp_d4_i60,16,11425,122.6,8608.2,0.9164,0.2441,0.708,0.217,0.234
4312,1566536365743982262,-24.00,336.00,754,246687,11425,-31.71,329.47,137.74,0.9136,1,0.2487,0.3524,0.9161,10000,1562,10,2.464,583.6,398.4,ndt_r3_i120,16,11425,14.8,4054.5,0.9164,0.2424,0.286,0.248,0.201
4385,1566536373043127061,0.00,288.00,608,203247,10521,3.57,297.34,138.76,0.9671,1,0.0669,0.5968,0.9681,10000,1190,10,1.285,421.3,310.8,none,0,10521,0.0,6.9,0.8352,0.2470,1.285,4.477,1.285
4385,1566536373043127061,0.00,288.00,608,203247,10521,3.57,297.34,138.76,0.9671,1,0.0669,0.5968,0.9681,10000,1190,10,1.285,421.3,310.8,gicp_plugin,16,10521,0.0,3967.1,0.9665,0.2451,0.313,0.213,0.313
4385,1566536373043127061,0.00,288.00,608,203247,10521,3.57,297.34,138.76,0.9671,1,0.0669,0.5968,0.9681,10000,1190,10,1.285,421.3,310.8,gicp_d4_i60,16,10521,88.4,3716.0,0.9682,0.2430,0.065,0.599,0.065
4385,1566536373043127061,0.00,288.00,608,203247,10521,3.57,297.34,138.76,0.9671,1,0.0669,0.5968,0.9681,10000,1190,10,1.285,421.3,310.8,ndt_r3_i120,16,10521,8.8,3084.3,0.9698,0.2462,0.138,0.243,0.133
4458,1566536380340087025,24.00,288.00,582,211151,10535,28.92,278.50,147.65,0.9779,1,0.3546,0.4103,0.9776,10000,1058,10,0.810,409.5,321.5,none,0,10535,0.0,5.4,0.9147,0.2492,1.308,1.577,0.810
4458,1566536380340087025,24.00,288.00,582,211151,10535,28.92,278.50,147.65,0.9779,1,0.3546,0.4103,0.9776,10000,1058,10,0.810,409.5,321.5,gicp_plugin,16,10535,0.0,3462.6,0.9778,0.2506,0.499,0.419,0.493
4458,1566536380340087025,24.00,288.00,582,211151,10535,28.92,278.50,147.65,0.9779,1,0.3546,0.4103,0.9776,10000,1058,10,0.810,409.5,321.5,gicp_d4_i60,16,10535,107.0,2978.0,0.9776,0.2493,0.356,0.403,0.354
4458,1566536380340087025,24.00,288.00,582,211151,10535,28.92,278.50,147.65,0.9779,1,0.3546,0.4103,0.9776,10000,1058,10,0.810,409.5,321.5,ndt_r3_i120,16,10535,8.9,2925.1,0.9783,0.2474,0.059,0.302,0.032
4531,1566536387640092244,48.00,264.00,683,228747,11320,53.66,265.70,157.91,0.9479,1,0.3775,0.2902,0.9475,10000,1850,10,0.827,467.2,370.9,none,0,11320,0.0,6.2,0.9374,0.2412,0.827,1.420,0.827
4531,1566536387640092244,48.00,264.00,683,228747,11320,53.66,265.70,157.91,0.9479,1,0.3775,0.2902,0.9475,10000,1850,10,0.827,467.2,370.9,gicp_plugin,16,11320,0.0,3972.8,0.9477,0.2499,0.464,0.312,0.462
4531,1566536387640092244,48.00,264.00,683,228747,11320,53.66,265.70,157.91,0.9479,1,0.3775,0.2902,0.9475,10000,1850,10,0.827,467.2,370.9,gicp_d4_i60,16,11320,117.7,4607.3,0.9475,0.2494,0.378,0.285,0.299
4531,1566536387640092244,48.00,264.00,683,228747,11320,53.66,265.70,157.91,0.9479,1,0.3775,0.2902,0.9475,10000,1850,10,0.827,467.2,370.9,ndt_r3_i120,16,11320,16.0,3139.6,0.9480,0.2472,0.119,0.378,0.085
4604,1566536394940111957,72.00,264.00,696,273520,11228,82.98,255.64,163.91,0.9489,0,0.4400,1.2239,0.9543,10000,3878,10,0.744,479.2,384.8,none,0,11228,0.0,7.0,0.7292,0.2498,0.744,4.260,0.744
4604,1566536394940111957,72.00,264.00,696,273520,11228,82.98,255.64,163.91,0.9489,0,0.4400,1.2239,0.9543,10000,3878,10,0.744,479.2,384.8,gicp_plugin,16,11228,0.0,3611.3,0.9532,0.2458,0.660,1.199,0.656
4604,1566536394940111957,72.00,264.00,696,273520,11228,82.98,255.64,163.91,0.9489,0,0.4400,1.2239,0.9543,10000,3878,10,0.744,479.2,384.8,gicp_d4_i60,16,11228,135.7,8076.8,0.9540,0.2462,0.508,1.307,0.508
4604,1566536394940111957,72.00,264.00,696,273520,11228,82.98,255.64,163.91,0.9489,0,0.4400,1.2239,0.9543,10000,3878,10,0.744,479.2,384.8,ndt_r3_i120,16,11228,11.9,3702.9,0.9542,0.2466,0.286,1.278,0.266
4677,1566536402244751841,96.00,240.00,678,291314,13968,102.67,251.83,172.63,0.9220,1,0.8726,1.4501,0.9475,10000,2744,10,2.695,701.2,473.9,none,0,13968,0.0,9.4,0.7048,0.2504,3.049,9.147,2.695
4677,1566536402244751841,96.00,240.00,678,291314,13968,102.67,251.83,172.63,0.9220,1,0.8726,1.4501,0.9475,10000,2744,10,2.695,701.2,473.9,gicp_plugin,16,13968,0.0,5351.3,0.9461,0.2458,0.974,1.431,0.974
4677,1566536402244751841,96.00,240.00,678,291314,13968,102.67,251.83,172.63,0.9220,1,0.8726,1.4501,0.9475,10000,2744,10,2.695,701.2,473.9,gicp_d4_i60,16,13968,136.6,8293.1,0.9476,0.2437,0.900,1.347,0.871
4677,1566536402244751841,96.00,240.00,678,291314,13968,102.67,251.83,172.63,0.9220,1,0.8726,1.4501,0.9475,10000,2744,10,2.695,701.2,473.9,ndt_r3_i120,16,13968,12.2,5972.4,0.9482,0.2442,0.601,1.639,0.223
4750,1566536409540178602,120.00,240.00,667,302018,13288,130.88,249.88,174.12,0.8595,1,1.4012,1.4750,0.9290,10000,2997,10,3.856,685.6,463.8,none,0,13288,0.0,7.1,0.5983,0.2501,6.459,5.501,3.856
4750,1566536409540178602,120.00,240.00,667,302018,13288,130.88,249.88,174.12,0.8595,1,1.4012,1.4750,0.9290,10000,2997,10,3.856,685.6,463.8,gicp_plugin,16,13288,0.0,5777.5,0.9290,0.2466,1.657,1.149,1.654
4750,1566536409540178602,120.00,240.00,667,302018,13288,130.88,249.88,174.12,0.8595,1,1.4012,1.4750,0.9290,10000,2997,10,3.856,685.6,463.8,gicp_d4_i60,16,13288,137.9,9936.0,0.9293,0.2468,1.557,1.323,1.401
4750,1566536409540178602,120.00,240.00,667,302018,13288,130.88,249.88,174.12,0.8595,1,1.4012,1.4750,0.9290,10000,2997,10,3.856,685.6,463.8,ndt_r3_i120,16,13288,11.8,3864.4,0.9293,0.2458,1.394,1.295,1.381
4823,1566536416839603235,168.00,240.00,591,282939,14515,158.98,250.32,-176.85,0.8147,1,2.1123,0.5448,0.9732,10000,939,10,1.833,745.3,533.4,none,0,14515,0.0,7.8,0.8097,0.2480,2.105,1.838,1.833
4823,1566536416839603235,168.00,240.00,591,282939,14515,158.98,250.32,-176.85,0.8147,1,2.1123,0.5448,0.9732,10000,939,10,1.833,745.3,533.4,gicp_plugin,16,14515,0.0,4689.7,0.9732,0.2471,2.124,0.470,2.124
4823,1566536416839603235,168.00,240.00,591,282939,14515,158.98,250.32,-176.85,0.8147,1,2.1123,0.5448,0.9732,10000,939,10,1.833,745.3,533.4,gicp_d4_i60,16,14515,122.6,3680.5,0.9732,0.2474,2.112,0.543,2.112
4823,1566536416839603235,168.00,240.00,591,282939,14515,158.98,250.32,-176.85,0.8147,1,2.1123,0.5448,0.9732,10000,939,10,1.833,745.3,533.4,ndt_r3_i120,16,14515,11.3,4621.5,0.9741,0.2481,2.076,0.516,2.031
4896,1566536424145309804,192.00,264.00,329,188020,14610,203.04,258.94,-164.19,0.8141,1,1.9114,0.9276,0.9845,10000,717,10,1.594,492.2,461.1,none,0,14610,0.0,14.1,0.9294,0.2512,2.625,1.026,1.594
4896,1566536424145309804,192.00,264.00,329,188020,14610,203.04,258.94,-164.19,0.8141,1,1.9114,0.9276,0.9845,10000,717,10,1.594,492.2,461.1,gicp_plugin,16,14610,0.0,3690.3,0.9843,0.2454,1.973,0.986,1.973
4896,1566536424145309804,192.00,264.00,329,188020,14610,203.04,258.94,-164.19,0.8141,1,1.9114,0.9276,0.9845,10000,717,10,1.594,492.2,461.1,gicp_d4_i60,16,14610,80.8,2854.1,0.9845,0.2452,1.911,0.928,1.911
4896,1566536424145309804,192.00,264.00,329,188020,14610,203.04,258.94,-164.19,0.8141,1,1.9114,0.9276,0.9845,10000,717,10,1.594,492.2,461.1,ndt_r3_i120,16,14610,8.9,4325.0,0.9846,0.2450,1.931,0.961,1.917
4969,1566536431440022906,240.00,288.00,363,160559,7009,245.94,280.52,-146.43,0.9358,1,0.9383,1.1096,0.9730,10000,2020,10,1.740,268.5,209.8,none,0,7009,0.0,4.1,0.7269,0.2546,3.080,7.172,1.740
4969,1566536431440022906,240.00,288.00,363,160559,7009,245.94,280.52,-146.43,0.9358,1,0.9383,1.1096,0.9730,10000,2020,10,1.740,268.5,209.8,gicp_plugin,16,7009,0.0,4719.7,0.9745,0.2480,1.016,1.472,1.015
4969,1566536431440022906,240.00,288.00,363,160559,7009,245.94,280.52,-146.43,0.9358,1,0.9383,1.1096,0.9730,10000,2020,10,1.740,268.5,209.8,gicp_d4_i60,16,7009,72.1,5519.0,0.9733,0.2467,0.941,1.125,0.941
4969,1566536431440022906,240.00,288.00,363,160559,7009,245.94,280.52,-146.43,0.9358,1,0.9383,1.1096,0.9730,10000,2020,10,1.740,268.5,209.8,ndt_r3_i120,16,7009,7.8,2871.9,0.9740,0.2462,0.977,1.035,0.975
5042,1566536438745444618,288.00,288.00,368,157590,11200,285.97,293.27,175.91,0.9491,1,0.4762,0.6838,0.9504,10000,1409,10,0.787,356.5,323.5,none,0,11200,0.0,6.3,0.7545,0.2520,2.696,1.839,0.787
5042,1566536438745444618,288.00,288.00,368,157590,11200,285.97,293.27,175.91,0.9491,1,0.4762,0.6838,0.9504,10000,1409,10,0.787,356.5,323.5,gicp_plugin,16,11200,0.0,4252.0,0.9504,0.2529,0.485,0.774,0.459
5042,1566536438745444618,288.00,288.00,368,157590,11200,285.97,293.27,175.91,0.9491,1,0.4762,0.6838,0.9504,10000,1409,10,0.787,356.5,323.5,gicp_d4_i60,16,11200,69.0,6033.0,0.9504,0.2533,0.479,0.683,0.478
5042,1566536438745444618,288.00,288.00,368,157590,11200,285.97,293.27,175.91,0.9491,1,0.4762,0.6838,0.9504,10000,1409,10,0.787,356.5,323.5,ndt_r3_i120,16,11200,9.9,2775.7,0.9505,0.2527,0.542,0.678,0.528
5115,1566536446040042155,312.00,264.00,393,175180,10306,317.36,267.03,123.69,0.9584,1,0.8387,0.9490,0.9934,10000,2405,10,1.229,431.6,314.7,none,0,10306,0.0,5.9,0.7731,0.2536,2.704,2.534,1.229
5115,1566536446040042155,312.00,264.00,393,175180,10306,317.36,267.03,123.69,0.9584,1,0.8387,0.9490,0.9934,10000,2405,10,1.229,431.6,314.7,gicp_plugin,16,10306,0.0,3876.0,0.9932,0.2476,0.827,1.057,0.824
5115,1566536446040042155,312.00,264.00,393,175180,10306,317.36,267.03,123.69,0.9584,1,0.8387,0.9490,0.9934,10000,2405,10,1.229,431.6,314.7,gicp_d4_i60,16,10306,73.5,4215.0,0.9934,0.2477,0.838,0.947,0.837
5115,1566536446040042155,312.00,264.00,393,175180,10306,317.36,267.03,123.69,0.9584,1,0.8387,0.9490,0.9934,10000,2405,10,1.229,431.6,314.7,ndt_r3_i120,16,10306,7.3,3319.4,0.9930,0.2483,0.876,1.001,0.874
5188,1566536453342721401,336.00,216.00,379,172073,8401,345.46,223.97,122.87,0.9846,1,0.9959,0.4601,0.9906,10000,5243,10,0.847,380.6,272.4,none,0,8401,0.0,5.8,0.7487,0.2560,8.115,7.941,0.847
5188,1566536453342721401,336.00,216.00,379,172073,8401,345.46,223.97,122.87,0.9846,1,0.9959,0.4601,0.9906,10000,5243,10,0.847,380.6,272.4,gicp_plugin,16,8401,0.0,5416.6,0.9906,0.2460,1.052,0.447,0.710
5188,1566536453342721401,336.00,216.00,379,172073,8401,345.46,223.97,122.87,0.9846,1,0.9959,0.4601,0.9906,10000,5243,10,0.847,380.6,272.4,gicp_d4_i60,16,8401,83.6,8438.4,0.9906,0.2468,1.001,0.488,0.996
5188,1566536453342721401,336.00,216.00,379,172073,8401,345.46,223.97,122.87,0.9846,1,0.9959,0.4601,0.9906,10000,5243,10,0.847,380.6,272.4,ndt_r3_i120,16,8401,8.5,3125.4,0.9906,0.2526,0.957,0.574,0.957
5261,1566536460646590877,360.00,192.00,418,212491,10251,360.05,201.10,122.58,0.9370,1,1.0330,0.3239,0.9872,10000,2520,10,6.197,468.8,326.9,none,0,10251,0.0,6.8,0.5994,0.2495,29.324,175.697,6.197
5261,1566536460646590877,360.00,192.00,418,212491,10251,360.05,201.10,122.58,0.9370,1,1.0330,0.3239,0.9872,10000,2520,10,6.197,468.8,326.9,gicp_plugin,16,10251,0.0,5043.8,0.6271,0.2485,3.077,8.374,3.077
5261,1566536460646590877,360.00,192.00,418,212491,10251,360.05,201.10,122.58,0.9370,1,1.0330,0.3239,0.9872,10000,2520,10,6.197,468.8,326.9,gicp_d4_i60,16,10251,111.6,10525.0,0.9872,0.2447,1.033,0.318,1.033
5261,1566536460646590877,360.00,192.00,418,212491,10251,360.05,201.10,122.58,0.9370,1,1.0330,0.3239,0.9872,10000,2520,10,6.197,468.8,326.9,ndt_r3_i120,16,10251,10.3,3475.0,0.9874,0.2450,1.062,0.484,1.062
5334,1566536467939217067,360.00,192.00,418,212491,8573,370.43,184.73,121.95,0.9659,0,0.8994,0.2802,0.9717,10000,3136,10,8.988,362.9,294.6,none,0,8573,0.0,7.0,0.6139,0.2435,25.160,52.131,8.988
5334,1566536467939217067,360.00,192.00,418,212491,8573,370.43,184.73,121.95,0.9659,0,0.8994,0.2802,0.9717,10000,3136,10,8.988,362.9,294.6,gicp_plugin,16,8573,0.0,5087.8,0.6342,0.2431,7.950,5.283,7.950
5334,1566536467939217067,360.00,192.00,418,212491,8573,370.43,184.73,121.95,0.9659,0,0.8994,0.2802,0.9717,10000,3136,10,8.988,362.9,294.6,gicp_d4_i60,16,8573,0.0,10003.1,0.6735,0.2444,6.222,4.375,6.222
5334,1566536467939217067,360.00,192.00,418,212491,8573,370.43,184.73,121.95,0.9659,0,0.8994,0.2802,0.9717,10000,3136,10,8.988,362.9,294.6,ndt_r3_i120,16,8573,0.0,2965.0,0.9720,0.2479,0.811,0.298,0.811
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,508.3,340.1,none,0,10801,0.0,6.8,0.6621,0.2452,36.838,24.321,5.517
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,508.3,340.1,gicp_plugin,16,10801,0.0,5452.9,0.6901,0.2365,12.904,0.893,4.583
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,508.3,340.1,gicp_d4_i60,16,10801,100.7,9161.5,0.7135,0.2454,35.678,2.871,4.359
5407,1566536475239296031,384.00,168.00,410,217597,10801,387.36,157.50,121.52,0.9669,0,0.6793,0.5098,0.9732,10000,3213,10,5.517,508.3,340.1,ndt_r3_i120,16,10801,12.0,3676.5,0.9732,0.2472,0.620,0.854,0.620
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,247.2,180.0,none,0,5802,0.0,4.1,0.9593,0.2502,0.753,3.231,0.753
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,247.2,180.0,gicp_plugin,16,5802,0.0,3577.8,0.9704,0.2450,0.436,0.179,0.436
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,247.2,180.0,gicp_d4_i60,16,5802,72.7,5637.0,0.9704,0.2465,0.452,0.144,0.452
5480,1566536482539084456,408.00,120.00,339,151452,5802,417.88,109.05,123.26,0.9702,1,0.4521,0.1417,0.9704,10000,4183,10,0.753,247.2,180.0,ndt_r3_i120,16,5802,6.7,1865.3,0.9702,0.2521,0.467,0.519,0.467
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.0,184.7,none,0,6498,0.0,5.2,0.6553,0.2423,56.689,7.782,3.419
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.0,184.7,gicp_plugin,16,6498,0.0,5063.5,0.9729,0.2420,0.398,0.296,0.398
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.0,184.7,gicp_d4_i60,16,6498,59.8,8518.0,0.9731,0.2423,0.337,0.345,0.337
5553,1566536489839656962,456.00,48.00,429,137405,6498,452.76,54.17,122.33,0.9738,1,0.3370,0.3470,0.9731,10000,1636,10,3.419,193.0,184.7,ndt_r3_i120,16,6498,6.1,2635.1,0.9738,0.2422,0.397,0.545,0.397
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,304.1,224.0,none,0,6845,0.0,4.8,0.7835,0.2470,1.972,10.052,1.305
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,304.1,224.0,gicp_plugin,16,6845,0.0,5695.1,0.9803,0.2470,0.191,0.515,0.150
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,304.1,224.0,gicp_d4_i60,16,6845,106.6,7544.9,0.9798,0.2495,0.286,0.884,0.286
5626,1566536497139105675,480.00,24.00,511,211274,6845,478.36,12.01,117.12,0.9791,1,0.2872,0.8724,0.9797,10000,2465,10,1.305,304.1,224.0,ndt_r3_i120,16,6845,8.9,3257.0,0.9807,0.2467,0.173,1.405,0.167
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,418.9,310.1,none,0,9933,0.0,5.8,0.8105,0.2511,3.300,5.481,2.278
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,418.9,310.1,gicp_plugin,16,9933,0.0,4963.5,0.9933,0.2456,1.274,0.493,1.269
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,418.9,310.1,gicp_d4_i60,16,9933,75.6,6725.9,0.9931,0.2454,1.179,0.491,1.179
5699,1566536504446557814,480.00,-48.00,375,167958,9933,481.53,-44.46,75.19,0.9385,1,1.1794,0.4905,0.9931,10000,3458,10,2.278,418.9,310.1,ndt_r3_i120,16,9933,8.2,2765.7,0.9932,0.2444,1.215,0.776,1.197
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,469.8,336.5,none,0,10745,0.0,6.0,0.8214,0.2467,1.457,5.922,1.457
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,469.8,336.5,gicp_plugin,16,10745,0.0,5230.1,0.9884,0.2432,0.211,1.852,0.147
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,469.8,336.5,gicp_d4_i60,16,10745,90.4,6325.3,0.9879,0.2440,0.177,1.863,0.177
5772,1566536511743167713,456.00,-96.00,320,178768,10745,450.82,-92.06,40.40,0.9723,1,0.1820,1.8602,0.9879,10000,3823,10,1.457,469.8,336.5,ndt_r3_i120,16,10745,7.7,3477.4,0.9890,0.2453,0.292,1.872,0.291
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,561.2,380.2,none,0,12483,0.0,6.5,0.9010,0.2455,1.741,1.384,1.741
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,561.2,380.2,gicp_plugin,16,12483,0.0,4617.2,0.9880,0.2530,1.175,1.005,1.175
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,561.2,380.2,gicp_d4_i60,16,12483,91.5,6152.9,0.9878,0.2538,1.233,1.093,1.167
5845,1566536519039107172,408.00,-120.00,324,194269,12483,414.71,-116.93,33.30,0.9244,1,1.1674,0.9785,0.9875,10000,2734,10,1.741,561.2,380.2,ndt_r3_i120,16,12483,9.8,2727.4,0.9873,0.2515,1.094,0.943,1.094
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,722.7,447.2,none,0,12742,0.0,8.0,0.7805,0.2450,1.415,7.070,1.058
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,722.7,447.2,gicp_plugin,16,12742,0.0,5617.0,0.9774,0.2508,1.295,0.498,1.295
